"[上海, 无锡, 常州, 丹阳, 镇江, 宝华山, 南京南, 马鞍山东, 当涂东, 芜湖, 弋江, 铜陵, 池州, 安庆]",55000G707270
"[上海虹桥, 无锡, 常州, 镇江, 南京南, 合肥南, 六安, 金寨, 麻城北, 汉口, 荆州, 宜昌东, 建始, 恩施, 利川, 石柱县, 涪陵北, 重庆北, 潼南, 遂宁, 成都东]",5l0000D35270
"[上海虹桥, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 肥东, 合肥南, 六安, 金寨, 红安西, 汉口, 汉川, 天门南, 荆州, 枝江北, 宜昌东, 恩施, 利川, 石柱县, 丰都, 涪陵北, 重庆北, 合川, 潼南, 大英东, 成都东]",5l0000D63630
"[上海虹桥, 无锡东, 常州北, 镇江南, 南京南, 蚌埠南, 徐州东, 枣庄, 曲阜东, 济南, 淄博, 昌乐, 潍坊, 高密, 即墨北, 莱阳, 烟台南, 牟平, 威海, 荣成]",5l0000G45630
"[上海虹桥, 苏州北, 常州北, 镇江南, 南京南, 蚌埠南, 徐州东, 砀山南, 商丘, 开封北, 郑州东, 郑州西, 三门峡南, 华山北, 渭南北, 西安北]",5l000G191200
"[上海, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]",55000G703240
"[上海虹桥, 苏州北, 无锡东, 丹阳北, 南京南, 定远, 徐州东, 永城北, 商丘, 民权北, 开封北, 郑州东]",5l000G180200
"[上海, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南, 马鞍山东, 芜湖, 铜陵, 池州, 安庆]",55000G7076A0
"[上海虹桥, 昆山南, 无锡新区, 无锡, 常州, 丹阳, 丹徒, 镇江, 南京南, 合肥南, 六安, 金寨, 武汉]",5l000D300220
"[上海虹桥, 昆山南, 苏州, 无锡新区, 无锡, 常州, 丹阳, 镇江, 南京南, 合肥南, 六安, 金寨, 汉口, 潜江, 荆州, 宜昌东, 建始, 恩施, 利川, 丰都, 涪陵北, 重庆北, 合川, 潼南, 遂宁, 大英东, 成都东]",5l000D220651
"[上海虹桥, 苏州北, 常州北, 南京南, 宿州东, 枣庄, 济南西, 天津南, 北京南]",5l0000G10261
"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南, 肥东, 合肥南, 六安, 红安西, 汉口, 天门南, 潜江, 荆州, 宜昌东]",5l000D307230
"[上海虹桥, 无锡东, 南京南, 滁州, 徐州东, 济南西, 沧州西, 北京南]",5l0000G10461
"[上海, 苏州, 无锡, 常州, 南京]",55000G700261
"[上海虹桥, 南京南, 济南西, 北京南]",5l000000G601
"[上海虹桥, 无锡东, 镇江南, 南京南, 徐州东, 济南, 淄博, 青州市, 潍坊, 青岛]",5l0000G22230
